date,sp500_price,dividend,earnings,cpi,date_fraction,gs10,real_price,real_dividend,real_total_return_price,real_earnings,real_tr_scaled_earnings,cape,tr_cape,ecy,monthly_total_bond_returns,real_total_bond_returns,ten_year_annualized_stock_real_return,ten_year_annualized_bonds_real_return,real_10_year_excess_annualized_returns
1894-09-01,4.48,0.22,0.185,6.850483471,1894.7083333333119,3.54,214.45897741660286,10.531467640993888,778.6321099191732,8.85600687992668,32.15333489621585,16.522315444877226,20.607265065055657,0.0019768623530273255,1.0046221215612239,5.500229622322007,0.07445238348947836,0.014925954105185602,0.059526429384292756
1894-10-01,4.34,0.2167,0.1767,6.660193388,1894.7916666666451,3.5200000000000005,213.69301641665785,10.669879414168149,779.0793938942046,8.700358525535355,31.71966103712119,16.502904205708433,20.602914844137338,0.0005772497776944108,1.0046070273022971,5.683527174119334,0.0809085131459295,0.011838582492177174,0.06906993065375233
1894-11-01,4.34,0.2133,0.1683,6.660193388,1894.8749999999784,3.5,213.69301641665785,10.502470138634358,782.2702086929303,8.28675913892247,30.33550141083414,16.54278444744456,20.672276347819018,0.0028246636689232205,1.0045919350908457,5.709711338983849,0.08406461337980109,0.009312358491794681,0.07475225488800641
1894-12-01,4.3,0.21,0.16,6.565052397,1894.9583333333117,3.4800000000000004,214.79180054135978,10.489832119461758,789.492577065981,7.992253043399435,29.376467983850457,16.672466333767733,20.85501361117497,0.00226550907785647,1.0045768449299304,5.81905527974076,0.08446367646293873,0.007634070197377163,0.07682960626556157
1895-01-01,4.25,0.2083,0.1675,6.565052397,1895.041666666645,3.46,212.2942214652975,10.40491443087564,783.4994715924008,8.366889904808783,30.879096821582852,16.524443935162722,20.692167083108206,0.00300278915190421,1.0019057103862152,5.845688193394826,0.08796999613205192,0.007409079986725464,0.08056091614532646
1895-02-01,4.19,0.2067,0.175,6.565052397,1895.1249999999782,3.4716666666666667,209.2971265740227,10.324991900441644,775.6137798518444,8.741526766218131,32.39437028020829,16.33123769321141,20.472046385423734,0.0024857878192883973,1.0019159687965034,5.856828382099555,0.09408334193457835,0.007544073682910657,0.08653926825166769
1895-03-01,4.19,0.205,0.1825,6.565052397,1895.2083333333114,3.4833333333333334,209.2971265740227,10.240074211855525,778.7760874268171,9.116163627627481,33.92043817551172,16.3646254271748,20.5346419902035,0.00449094401972347,1.001926226799871,5.868049882526133,0.09826335109633688,0.008816251758872573,0.08944709933746431
1895-04-01,4.37,0.2033,0.19,6.850483471,1895.2916666666447,3.495,209.19324359610587,9.732033506427536,781.4072176832395,9.095358417221995,33.97422685579303,16.387543823686304,20.57845339795946,0.007325555809035135,1.0019364843966725,5.634384956546428,0.09687445683860263,0.013251792109497007,0.08362266472910562
1895-05-01,4.61,0.2017,0.1975,6.945632562,1895.374999999978,3.506666666666667,217.65896540094,9.52316991786759,815.9938936480343,9.32486890817476,34.95852364327262,17.080369553382397,21.460149768676377,0.008376111407965604,1.001946741587262,5.567960239625587,0.0882179180363738,0.01594289640178448,0.07227502163458932
1895-06-01,4.7,0.2,0.205,7.040773554,1895.4583333333112,3.518333333333333,218.90965718168303,9.315304560922682,823.5929044345065,9.548187174945749,35.92266923597315,17.207413539783396,21.62827321006762,0.011519126998025937,1.0019569983719931,5.503414077452792,0.08881905554683134,0.01745680141711725,0.07136225412971409
1895-07-01,4.72,0.1983,0.2125,6.945632562,1895.5416666666445,3.53,222.85256327384744,9.362640529068633,841.3624867482694,10.033086799934868,37.87913738008628,17.546014648740567,22.060403147384225,0.007755338058063541,1.0019672547512195,5.58971732115309,0.09019010633265623,0.016202722618998022,0.0739873837136582
1895-08-01,4.79,0.1967,0.22,6.850483471,1895.6249999999777,3.541666666666667,229.29877272891238,9.416089477197719,868.6621242275834,10.531467640993888,39.896799025066464,18.0740725472418,22.728369644725095,0.004614326252766886,1.0019775107252942,5.678504260695588,0.08976394336906601,0.013770134429317515,0.0759938089397485
1895-09-01,4.82,0.195,0.2275,6.850483471,1895.708333333311,3.5533333333333332,230.7348819526843,9.33470995451731,877.0495194771712,10.890494946936863,41.396009477397605,18.200335946605467,22.88866956442034,0.005293774765856435,1.0019877662945698,5.689733563774742,0.09063690553370085,0.01505595747176236,0.07558094806193849
1895-10-01,4.75,0.1933,0.235,6.850483471,1895.7916666666442,3.5649999999999995,227.38396043054988,9.253330431836904,867.2433658767928,11.249522252879835,42.90572441706237,17.944706622466484,22.56789252073991,0.005959807326270529,1.0019980214593986,5.701043424377896,0.09370967769665173,0.015180906399945293,0.07852877129670643
1895-11-01,4.59,0.1917,0.2425,6.850483471,1895.8749999999775,3.5766666666666667,219.72471123709977,9.176737939902402,840.9476341356549,11.608549558822808,44.42915060520617,17.3429989919217,21.812946556051383,0.006596607147556527,1.0020082762201332,5.712434231480766,0.0955636964387181,0.014144552514070652,0.08141914392464744
1895-12-01,4.32,0.19,0.25,6.755342479,1895.9583333333107,3.588333333333334,209.7122572843579,9.223455760191666,805.5689134415821,12.136126000252192,46.61857137972119,16.548415156667968,20.818648077628055,0.005561347625954172,1.0020185305771252,5.804520814331399,0.10204345563779138,0.011706016420445886,0.0903374392173455
1896-01-01,4.27,0.1892,0.2467,6.660193388,1896.041666666644,3.6,210.24635486155043,9.315833803233103,810.6026261176553,12.147020080642742,46.83270910145799,16.576224828568193,20.858552156094376,0.006260411634968634,1.004389296452507,5.899329554355938,0.10542179599888368,0.010392143209894567,0.09502965278898912
1896-02-01,4.45,0.1883,0.2433,6.565052397,1896.1249999999773,3.5833333333333335,222.28453776954677,9.40588280045071,860.0377382142914,12.153219784119264,47.02183858596339,17.515403352637275,22.040592031270315,0.001780523381933262,1.0043764949070104,6.011092026168325,0.09843401141894659,0.008616655488722813,0.08981735593022377
1896-03-01,4.38,0.1875,0.24,6.565052397,1896.2083333333105,3.5666666666666664,218.78792706305953,9.365921535233712,849.5288501209426,11.988379565099152,46.54952603402425,17.232362712298613,21.685007699222613,0.004059869954454724,1.0043636945405117,6.0373995398064215,0.09739365528308341,0.008297103694313135,0.08909655158877028
1896-04-01,4.42,0.1867,0.2367,6.469903306,1896.2916666666438,3.55,224.03296099584708,9.463111723512364,872.9567417616108,11.997421237040045,46.74861103506183,17.64369937813001,22.201842765217226,0.002630457406601616,1.0043508953544789,6.152920863748466,0.09325569142388934,0.006510264064587101,0.08674542735930224
1896-05-01,4.4,0.1858,0.2333,6.374754215,1896.374999999977,3.533333333333333,226.34800516775692,9.558058945493007,885.081063728146,12.001588546735837,46.929411856312825,17.82826689423283,22.43225297202799,0.0031802127213657466,1.0043380973503815,6.271929179645656,0.08795727833794853,0.003585771330191223,0.08437150700775731
1896-06-01,4.32,0.185,0.23,6.279613223,1896.4583333333103,3.5166666666666666,225.5995822817892,9.66109322271551,885.302651564953,12.011088871484148,47.13416894906,17.777578616430468,22.36626040060286,0.0032653672633127864,1.0043253005296922,6.394574217655608,0.08969963656905988,0.001769623504406681,0.0879300130646532
1896-07-01,4.04,0.1842,0.2267,6.279613223,1896.5416666666436,3.5,210.9773871338955,9.619315522292956,831.0676175981326,11.838755857241114,46.63441309641006,16.637100103394587,20.93306153124851,0.006053299737138161,1.0043125048938841,6.4222326729063886,0.09783469588933569,0.0048652627988323704,0.09296943309050332
1896-08-01,3.81,0.1833,0.2233,6.279613223,1896.6249999999768,3.4833333333333334,198.9662982624113,9.572315609317583,786.8965794325981,11.66120063044526,46.119161728949905,15.703370546226877,19.76426504009168,0.008576166713634752,1.0042997104444336,6.44992858273796,0.10958433281852087,0.0022823428152958236,0.10730199000322505
1896-09-01,4.01,0.1825,0.22,6.279613223,1896.70833333331,3.466666666666667,209.41072336804967,9.53053790889503,831.3445325468738,11.488867616202228,45.60992447888086,16.54433994303202,20.82490390167777,0.005505869389791779,1.0042869171828182,6.477661408031009,0.10597480400938952,0.0008642533750038428,0.10511055063438568
1896-10-01,4.1,0.1817,0.2167,6.469903306,1896.7916666666433,3.4499999999999997,207.8133801092699,9.209680772159595,828.0500127598511,10.983697431628974,43.765472625624334,16.438866804725894,20.692151790835577,0.008989479904527212,1.0042741251105176,6.314095608974949,0.10100257251141076,0.0013565299172224599,0.0996460425941883
1896-11-01,4.38,0.1808,0.2133,6.660193388,1896.8749999999766,3.4333333333333336,215.66253730529064,8.902234416620216,862.2816199327613,10.502470138634358,41.99193368302693,17.08942524237112,21.506675169836164,0.009693020080220334,1.0042613342290143,6.159910150227173,0.0979610733867664,0.002885998081023189,0.09507507530574322
1896-12-01,4.22,0.18,0.21,6.660193388,1896.9583333333098,3.4166666666666665,207.78445375075947,8.862843998847561,833.7357672180923,10.339984665322154,41.489220643554354,16.501404180590093,20.765764121097327,0.010736338168094939,1.0042485445397913,6.18615958619799,0.09985613087975365,0.0015242332623721655,0.09833189761738148
1897-01-01,4.22,0.18,0.2183,6.469903306,1897.041666666643,3.4,213.89572294173632,9.123514248699655,861.3079313053835,11.064795336061858,44.55533682558418,17.026521282380557,21.42590894619322,0.003822704751421782,1.0031837326593216,6.395159491762335,0.09467740758149734,-0.0005916575122566492,0.09526906509375399
1897-02-01,4.18,0.18,0.2267,6.469903306,1897.1249999999764,3.3958333333333335,211.8682753309142,9.123514248699655,856.2053961673184,11.490559334334511,46.4358285433328,16.894025883254095,21.257060362377878,0.00316693280238816,1.003180329202354,6.4155199698978285,0.08991823036327751,-0.0028663324199870166,0.09278456278326452
1897-03-01,4.19,0.18,0.235,6.469903306,1897.2083333333096,3.3916666666666666,212.37513723361974,9.123514248699655,861.3262418381755,11.911254713580105,48.30827370691438,16.958030716721034,21.333760247195986,0.0029851886508370853,1.0031769257640506,6.43592343540638,0.07964134355712238,-0.00195869632266632,0.0816000398797887
1897-04-01,4.06,0.18,0.2433,6.374754215,1897.2916666666429,3.3874999999999997,208.8574774957029,9.259691120499145,850.1892599226635,12.51601583120801,50.94853372886307,16.696857434734657,21.001906820502278,0.002501457848211215,1.0031735223444171,6.552737166616118,0.08200726958850235,-0.003582512916880831,0.08558978250538318
1897-05-01,4.08,0.18,0.2517,6.279613223,1897.3749999999761,3.3833333333333333,213.06627215502314,9.399982595074551,870.5105451420413,13.144308995445911,53.70281965986564,17.047755129229383,21.43690630537204,-0.00015688683077023924,1.0031701189434596,6.673126519417112,0.0738605830952268,-0.007316470669228692,0.0811770537644555
1897-06-01,4.27,0.18,0.26,6.279613223,1897.4583333333094,3.3791666666666664,222.98847600537957,9.399982595074551,914.2494328268741,13.577752637329906,55.66858373184714,17.850497280690604,22.433196984133872,-0.0015985160058095416,1.0031667155611836,6.694281124208418,0.06449991054971371,-0.008485868004217134,0.07298577855393085
1897-07-01,4.46,0.18,0.2683,6.279613223,1897.5416666666426,3.375,232.91067985573608,9.399982595074551,958.1419700000614,14.011196279213898,57.638899226685304,18.651975755820278,23.42066631796417,-0.0027943487692444063,1.0031633121975951,6.715480008415387,0.06396598452000091,-0.008625925653494515,0.07259191017349542
1897-08-01,4.75,0.18,0.2767,6.565052397,1897.624999999976,3.3708333333333336,237.2700122259207,8.991284673824364,979.1576224765229,13.821602606928899,57.03850823984293,19.006396010519435,23.83814638747753,-0.0005732139020454136,1.0031599088527,6.443819992403067,0.05391874035028965,-0.0043480874288223115,0.05826682777911196
1897-09-01,4.98,0.18,0.285,6.755342479,1897.7083333333092,3.3666666666666667,241.7516299250237,8.738010720181578,1000.6571828300416,13.835183640287497,57.26652552340598,19.37237029339779,24.2667489111082,0.002458461223091124,1.0031565055265037,6.28209344725189,0.051013692402144706,-0.001636509967011035,0.05265020236915574
1897-10-01,4.82,0.18,0.2933,6.660193388,1897.7916666666424,3.3625000000000003,237.32726708025137,8.862843998847561,985.4009682091411,14.441511915899943,59.96226223563093,19.028031223902413,23.807217097742303,0.0008620890733763639,1.0031531022190128,6.3919536645254835,0.04008010709737597,-0.004209115288293486,0.04428922238566946
1897-11-01,4.65,0.18,0.3017,6.660193388,1897.8749999999757,3.3583333333333334,228.956803303562,8.862843998847561,953.7127627999259,14.85511130251283,61.878524846610254,18.358448098050207,22.943021658320244,0.001659127126608477,1.0031496989302324,6.412108147808926,0.04212419453945637,-0.0001846661492059809,0.04230886068866235
1897-12-01,4.75,0.18,0.31,6.660193388,1897.958333333309,3.3541666666666665,233.88060552514398,8.862843998847561,977.2992074713219,15.263786886904132,63.78163248760205,18.748757662525488,23.401121903654282,-0.0017115718291626295,1.0031462956601689,6.432304357982614,0.04761695569437285,0.0018350429548992242,0.04578191273947363
1898-01-01,4.88,0.1817,0.3133,6.660193388,1898.0416666666422,3.35,240.28154841320054,8.946548636614454,1007.1616992196166,15.42627236021634,64.6606066322758,19.24900002181374,23.99324020075374,-0.00417390142453488,1.0045491757317953,6.45254228926902,0.05054032875475856,0.0028001337431431406,0.047740195011615416
1898-02-01,4.87,0.1833,0.3167,6.755342479,1898.1249999999754,3.3291666666666666,236.41173448491273,8.898207583384906,994.0491628221661,15.374044417119476,64.64381311412319,18.918131888002122,23.55129001132507,-0.0005501052134226497,1.0045335421733654,6.390598443911833,0.04974578612211911,0.005277072232022784,0.04446871389009632
1898-03-01,4.65,0.185,0.32,6.755342479,1898.2083333333087,3.308333333333333,225.7319436046908,8.980733240186622,952.2902529192157,15.534241280322806,65.53395288906431,18.04217492346866,22.43778414671467,0.002224576622867687,1.0045179109625422,6.419570491470351,0.05904693624113766,0.0052208557343700335,0.053826080506767626
1898-04-01,4.57,0.1867,0.3233,6.755342479,1898.291666666642,3.2875,221.8483832846101,9.063258896988337,939.0930118335091,15.694438143526133,66.43517958988477,17.705089426411764,21.998739622916386,0.00462186823544946,1.0045022821029856,6.448573539368577,0.06544798558744569,0.004055166505996688,0.061392819081449
1898-05-01,4.87,0.1883,0.3267,7.231071736,1898.3749999999752,3.2666666666666666,220.85830300218174,8.539552044211666,937.914317929582,14.816100121316788,62.91922128698037,17.5956352745128,21.839402613257256,0.013036233662140323,1.0044866555983616,6.051447727689406,0.07168145213836863,0.01085656649906297,0.06082488563930566
1898-06-01,5.06,0.19,0.33,6.755342479,1898.4583333333085,3.2458333333333336,245.63519024510435,9.223455760191666,1046.3978927285941,16.019686320332895,68.2433408301257,19.544817480547977,24.23494684379778,0.0020330445972530226,1.0044710314523426,6.506669627582099,0.060639336238851316,0.003947025832330864,0.05669231040652045
1898-07-01,5.08,0.1917,0.3333,6.660193388,1898.5416666666417,3.225,250.1291528563645,9.438928858772654,1068.8928208366676,16.41103280453273,70.13031046946088,19.858943014167288,24.597156500082136,-0.0011232274275903772,1.0044554096686071,6.629132574915737,0.061505967617123014,0.001375942333538216,0.0601300252835848
1898-08-01,5.27,0.1933,0.3367,6.660193388,1898.624999999975,3.2041666666666666,259.48437707737025,9.517709694317963,1112.2604818237958,16.578442080066523,71.06225886718636,20.544915179153264,25.417053562570146,-0.0025961971848833115,1.0044397902508402,6.658668076284495,0.06218802984556748,0.0013240844829440768,0.060863945362623406
1898-09-01,5.26,0.195,0.34,6.660193388,1898.7083333333082,3.1833333333333336,258.99199685521205,9.601414332084858,1113.5795763231124,16.74092755337873,71.98042888780576,20.442732862691283,25.26304309181057,-0.0021445692694496213,1.0044241732027328,6.688231165893163,0.06134204865566528,0.0012730567834109419,0.06006899187225434
1898-10-01,5.15,0.1967,0.3433,6.660193388,1898.7916666666415,3.1625,253.5758144114719,9.685118969851752,1093.762023438389,16.90341302669093,72.91038886337843,19.947199825773644,24.627181229803412,-0.0018673158147901742,1.0044085585279816,6.717821058990991,0.06382934157282638,0.0001417266865753053,0.06368761488625108
1898-11-01,5.32,0.1983,0.3467,6.660193388,1898.8749999999748,3.1416666666666666,261.9462781881613,9.763899805397063,1133.3763848795243,17.07082230222472,73.86120162363365,20.52741632481128,25.31904368550375,-0.0042081023515611535,1.0043929462302907,6.74743696631006,0.06628364897215966,-0.0009768680664692386,0.0672605170386289
1898-12-01,5.65,0.2,0.35,6.755342479,1898.958333333308,3.1208333333333336,274.27644760569956,9.708900800201754,1190.2266272902161,16.990576400353067,73.73085301797798,21.403631985448165,26.371858460631405,-0.004605071180203063,1.0043773363133697,6.681622856660114,0.0627234255768021,-0.0006655227153693488,0.06338894829217145
1899-01-01,6.08,0.2008,0.3608,6.755342479,1899.0416666666413,3.1,295.1505843261333,9.74773640340256,1284.3352836851627,17.514857043563964,76.21515959763269,22.93280741648717,28.22294957608754,-0.004067429276464828,1.0022280750454438,6.7108705670228135,0.05652529312071142,0.000345087580399861,0.056180205540311556
1899-02-01,6.31,0.2017,0.3717,6.945632562,1899.1249999999745,3.104166666666667,297.9236598004189,9.52316991786759,1299.8555102431055,17.549639357815483,76.56993552414617,23.048117549980184,28.32599306959265,-0.00041025988703931315,1.0022316173344918,6.541554951441897,0.05147983582989912,0.002053918205269678,0.049425917624629445
1899-03-01,6.4,0.2025,0.3825,6.945632562,1899.2083333333078,3.1083333333333334,302.17296715097956,9.560941538761464,1321.8716841982928,18.059556239882763,79.00248737591359,23.27968224550871,28.570389684667102,0.0003139376814579667,1.0022351596044756,6.556153198866065,0.051539949525162054,0.0020419155161419678,0.04949803400902009
1899-04-01,6.48,0.2033,0.3933,7.040773554,1899.291666666641,3.1125000000000003,301.8158677738949,9.469007086177907,1323.7614235279286,18.318546419054453,80.34496417801455,23.152421525686478,28.37151788750582,0.0018540732642901639,1.0022387018554013,6.482016844871181,0.05420341815794738,0.0013069980447215634,0.05289642011322582
1899-05-01,6.21,0.2042,0.4042,7.040773554,1899.3749999999743,3.116666666666667,289.2402066166493,9.510925956702058,1272.0809331788278,18.82623051762474,82.79792482944963,22.09126936083418,27.03336388465907,0.00633417907836159,1.0022422440872751,6.496528148008537,0.061171919402222,0.0002698303404358171,0.06090208906178618
1899-06-01,6.07,0.205,0.415,7.135922645,1899.4583333333076,3.1208333333333336,278.9497632649856,9.420873388685676,1230.2762311098743,19.07152417709539,84.11279010059272,21.212091925046824,25.92074319093125,0.009501504064623321,1.0022457863001029,6.424277197358808,0.06588601617685974,0.000587129924949803,0.06529888625190994
1899-07-01,6.28,0.2058,0.4258,7.231071736,1899.5416666666408,3.125,284.80290407673533,9.333190710030594,1259.5210915946604,19.31036250889712,85.39873898105199,21.56142563452311,26.307639638375683,0.010012959005826154,1.0022493284938903,6.353981915147372,0.0652716359720984,0.001904345402575558,0.06336729056952284
1899-08-01,6.44,0.2067,0.4367,7.326212727,1899.624999999974,3.129166666666667,288.2662391465664,9.252271992483736,1278.247245019873,19.54749481914682,86.67866023294695,21.726237373055447,26.466629854714533,0.010920774676827782,1.002252870668643,6.28557327276553,0.06554163428520843,0.0021986043489110596,0.06334302993629737
1899-09-01,6.37,0.2075,0.4475,7.611651901,1899.7083333333073,3.1333333333333337,274.4403428676973,8.939775689960312,1220.2430764637538,19.279757210878266,85.72351282849762,20.59114051411377,25.044683828420066,0.015989821882392695,1.002256412824368,6.06349199305966,0.0699180370145196,0.005029051787194483,0.06488898522732511
1899-10-01,6.34,0.2083,0.4583,7.706792893,1899.7916666666406,3.1374999999999997,269.77581256769344,8.863454535938573,1202.787321474437,19.501302034664654,86.94596678733983,20.1537134606866,24.476723296282373,0.018243647300443054,1.0022599549610702,6.002150524674138,0.07015741059257175,0.004299845672929514,0.06585756491964223
1899-11-01,6.46,0.2092,0.4692,7.801941983,1899.8749999999739,3.1416666666666666,271.5296383408136,8.793188907259784,1213.8737147279044,19.7216263637012,88.16556454339516,20.196457520802287,24.49141414818262,0.019324774289488686,1.0022634970787563,5.942350070275878,0.06800107284532664,0.004555627479092772,0.06344544536623387
1899-12-01,6.02,0.21,0.48,7.897091074,1899.958333333307,3.145833333333333,249.9866313432363,8.720463884066382,1120.8144023294399,19.932488877866017,89.36726131530418,18.512649643600195,22.41985510911046,0.023771700547836942,1.0022670391774313,5.884041353198449,0.07716755110233042,0.0048065722079799755,0.07236097889435045
1900-01-01,6.1,0.2175,0.48,7.897091074,1900.0416666666404,3.15,253.3087128228806,9.031909022783038,1139.0834909056152,19.932488877866017,89.63279928437629,18.674275362444774,22.587334824329016,0.02573781156703523,1.0029795584767995,5.897380705467776,0.07452784268981771,0.005764228469135935,0.06876361422068178
1900-02-01,6.21,0.225,0.48,7.992232066,1900.1249999999736,3.145833333333333,254.80676495411464,9.232129165004155,1149.27956186676,19.695208885342197,88.83320284960465,18.70379741725143,22.59574910485335,0.02689765296308929,1.0029761561500405,5.844539622378424,0.07008089132474571,0.006949334932825346,0.06313155639192036
1900-03-01,6.26,0.2325,0.48,7.992232066,1900.2083333333069,3.1416666666666666,256.85834921300443,9.539866803837628,1162.1187357161168,19.695208885342197,89.10814586960643,18.775793421238365,22.658551692872003,0.026734307147491414,1.0029727538422986,5.861933884919721,0.06986422418760263,0.005014324075594212,0.06484990011200842
1900-04-01,6.34,0.24,0.48,7.992232066,1900.2916666666401,3.1374999999999997,260.14088402722814,9.847604442671098,1180.6829327722849,19.695208885342197,89.38924412156102,18.936402033322725,22.83012295722639,0.026324249917931558,1.002969351553579,5.879359971399416,0.06497750149969428,0.004052548662532018,0.06092495283716226
1900-05-01,6.04,0.2475,0.48,7.801941983,1900.3749999999734,3.1333333333333337,253.8760086034852,10.403031809497115,1156.1836132194328,20.175576842661073,91.88214144790193,18.403197016950404,22.172115694151735,0.024232858651637684,1.0029659492838876,6.040641788323442,0.06787513880126461,0.003509766605165332,0.06436537219609928
1900-06-01,5.86,0.255,0.48,7.706792893,1900.4583333333067,3.129166666666667,249.3511453701394,10.850604448700604,1139.6947302247206,20.42466719755408,93.35383455765628,17.992711584303972,21.667091326067684,0.024286393111291132,1.0029625470332306,6.133357788633393,0.0656115362169214,0.0032222961753032298,0.062389240041618166
1900-07-01,5.86,0.2625,0.48,7.801941983,1900.54166666664,3.125,246.31016728748727,11.033518585830276,1129.99803077866,20.175576842661073,92.55956566105064,17.689545468952794,21.293889709957146,0.02650837224507277,1.0029591448016137,6.07650678861387,0.06147177297999051,0.00443823474032401,0.057033538239666504
1900-08-01,5.94,0.27,0.48,7.706792893,1900.6249999999732,3.1208333333333336,252.75525656973176,11.48887529862417,1163.958485982449,20.42466719755408,94.05725139252112,18.069614666784187,21.745469843487953,0.020503000596817963,1.002955742589043,6.169731412099583,0.06236272961900524,0.0041614673758820775,0.058201262243123164
1900-09-01,5.8,0.2775,0.48,7.801941983,1900.7083333333064,3.116666666666667,243.78822018215462,11.664005362163433,1127.1406960965235,20.175576842661073,93.28060933212609,17.341874151224705,20.86922595392473,0.02291044665160244,1.0029523403955243,6.112501789983341,0.0680054154383336,0.006361776127812524,0.06164363931052108
1900-10-01,6.01,0.285,0.48,7.706792893,1900.7916666666397,3.1125000000000003,255.733853869375,12.127146148547732,1187.0430703290067,20.42466719755408,94.80543656537824,18.102398784556048,21.78469252513002,0.01930761348008883,1.0029489382210637,6.206236536561333,0.07091507795643648,0.008119179050946945,0.06279589890548953
1900-11-01,6.48,0.2925,0.48,7.706792893,1900.874999999973,3.1083333333333334,275.7330071669801,12.446281573509516,1284.6877322081918,20.42466719755408,95.16205423764384,19.419584603760754,23.365476491847197,0.017974812589310545,1.0029455360656672,6.22453834469296,0.06498425053323253,0.010166633797672686,0.05481761673555985
1900-12-01,6.87,0.3,0.48,7.611651901,1900.9583333333062,3.104166666666667,295.9819710362764,12.92497690114744,1384.0494626963327,20.679963041835904,96.70214586524597,20.744051160870846,24.951139917086596,0.013490267445614525,1.0029421339293405,6.320905039363542,0.05454525157595169,0.008900918904485966,0.045644332671465726
1901-01-01,7.07,0.3017,0.4817,7.706792893,1901.0416666666395,3.1,300.8383272639736,12.837754361462638,1411.760985522336,20.497004560545417,96.18744932476793,20.97858183453619,25.223107928844303,0.015441362892157348,1.0020149873405235,6.261240315192958,0.05543255675133851,0.010144103392990989,0.045288453358347525
1901-02-01,7.25,0.3033,0.4833,7.611651901,1901.1249999999727,3.106666666666667,312.3536084443965,13.067151647060063,1470.9094749350415,20.822137787748527,98.05386886015248,21.67914984820619,26.053251360808794,0.011385946036258685,1.0020207222232298,6.352276004796133,0.05666056345384152,0.012175146255171132,0.044485417198670385
1901-03-01,7.51,0.305,0.485,7.611651901,1901.208333333306,3.1133333333333333,323.5552550920576,13.14039318283323,1528.8159686321967,20.89537932352169,98.73179025121375,22.347583950683852,26.840868787784952,0.00874713012082639,1.002026457027879,6.365112190087114,0.05068238447058837,0.011214684565742816,0.039467699904845555
1901-04-01,8.14,0.3067,0.4867,7.51650281,1901.2916666666392,3.12,355.13708069777203,13.380902045455363,1683.3105819778127,21.23405616407932,100.64708356862425,24.409716994827217,29.293804989254213,0.0024736219890210964,1.0020321917545103,6.458748088379452,0.04395103973848569,0.013299288449727165,0.030651751288758522
1901-05-01,7.73,0.3083,0.4883,7.51650281,1901.3749999999725,3.126666666666667,337.24934076090636,13.450707859843135,1603.8375740856434,21.303861978467083,101.31356887788093,23.064012684863567,27.661102045351065,0.005972805426365087,1.0020379264031627,6.471873502989116,0.0516848399483949,0.013409081904786735,0.038275758043608166
1901-06-01,8.5,0.31,0.49,7.51650281,1901.4583333333057,3.1333333333333333,370.8433889350199,13.524876537630137,1768.9588422240422,21.378030656254086,101.97527443409184,25.23846620596035,30.240388110984178,0.004568493362102792,1.0020436609738748,6.4850627048787866,0.043920055045181705,0.013518520118390498,0.030401534926791207
1901-07-01,7.93,0.3117,0.4917,7.611651901,1901.541666666639,3.14,341.650222753664,13.429051000292189,1635.0427713030003,21.184037140980656,101.3808991992037,23.1448485537081,27.71115060076992,0.010564738337857385,1.0020493954666856,6.41708408601071,0.05102524976865275,0.013807567083109928,0.03721768268554282
1901-08-01,8.04,0.3133,0.4933,7.706792893,1901.6249999999723,3.146666666666667,342.1131755590308,13.331350485403528,1642.5750118423653,20.990600684486306,100.78137479376105,23.077177713844378,27.608909472820358,0.011866188520390432,1.0020551298816345,6.35085344637982,0.04254264958651466,0.011957966427019073,0.030584683159495585
1901-09-01,8.0,0.315,0.495,7.801941983,1901.7083333333055,3.1533333333333333,336.2596140443512,13.24022230299633,1619.7680104184456,20.80606361899423,100.22314564464132,22.59046831686024,27.007461920876988,0.015205420693573543,1.0020608642187594,6.2862938551084,0.03755717103051204,0.012259919407023867,0.02529725162348817
1901-10-01,7.91,0.3167,0.4967,7.801941983,1901.7916666666388,3.16,332.4766933863522,13.311677470980753,1606.8891674772747,20.877518786978655,100.90288868343393,22.252901618408924,26.586455006647885,0.015810256650797085,1.0020665984781,6.299249053183,0.039448782911180924,0.012367766741104624,0.0270810161700763
1901-11-01,8.08,0.3183,0.4983,7.897091074,1901.874999999972,3.1666666666666665,335.530229444078,13.217731687134902,1626.9707149522192,20.692415016334657,100.33657268077856,22.375074777652795,26.713215249028348,0.01797748962142051,1.0020723326596945,6.236212931197434,0.043781729004302106,0.014753651561353998,0.029028077442948108
1901-12-01,7.95,0.32,0.5,7.992232066,1901.9583333333053,3.173333333333334,326.20189716348017,13.130139256894797,1587.043679294196,20.51584258889812,99.81406788013808,21.680215141029684,25.866784338435256,0.02054744964153321,1.0020780667635822,6.174745576020542,0.048385624474672984,0.01714185538330959,0.031243769091363394
1902-01-01,8.12,0.3208,0.5108,7.897091074,1902.0416666666385,3.18,337.1912701839001,13.321546733373786,1645.910406322995,21.21149024752909,103.5383048706633,22.340290796033564,26.635699508412806,0.020493974303292292,1.0018008349940293,6.262122561662389,0.04404338172305855,0.01496805110298105,0.0290753306200775
1902-02-01,8.19,0.3217,0.5217,7.897091074,1902.1249999999718,3.1900000000000004,340.0980914785889,13.358920150019786,1665.5332934230098,21.66412384913063,106.09386070559027,22.459957452460397,26.756070389465737,0.020155481430143778,1.0018095695807507,6.273399611108331,0.041261628007891016,0.01377061867643703,0.027491009331453986
